from_province_id,to_province_id
prv_7b3c0b6efdc02e3ecb7e,prv_a02bcf9a349d72b4e722
prv_7b3c0b6efdc02e3ecb7e,prv_defbdf740128b4c38032
prv_7b3c8aa11fa66db9b5e6,prv_d54d0d905257909ce205
prv_7b3c8aa11fa66db9b5e6,prv_dd8bd510b0b9869a8aad
prv_7b3c8aa11fa66db9b5e6,prv_e4de46536cb4dc7cac3e
prv_7b3ec7746fbe9ee919f4,prv_dcdeefb782ce1bf2b14f
prv_7b3efb9101cf84b6a3d8,prv_8d2d1d93d6eb967e7e94
prv_7b3efb9101cf84b6a3d8,prv_b9687c2500a91fd6c9c1
prv_7b3efb9101cf84b6a3d8,prv_fe11aadabb37d78227aa
prv_7b45161ac2a8c337a220,prv_c1668470e55997293f19
prv_7b45161ac2a8c337a220,prv_ea08ab37d2560b9cec5d
prv_7b464b7b8192de1e38e5,prv_9e6bd889625b91d96d6b
prv_7b464b7b8192de1e38e5,prv_e446698caf0aaefc17b1
prv_7b464b7b8192de1e38e5,prv_e6e4362d54050e6c4719
prv_7b481daf848ca528897b,prv_8559f6f445fcfbcc7a27
prv_7b481daf848ca528897b,prv_e02fb09f3415667872ea
prv_7b481daf848ca528897b,prv_e474681c838745759508
prv_7b5727703250a04f2d72,prv_8b1ebb6756f11502f149
prv_7b5727703250a04f2d72,prv_b80bb5e7829a6b46a744
prv_7b5727703250a04f2d72,prv_e0f015b0bc5b3a685f03
prv_7b5727703250a04f2d72,prv_e84c4c20ec2ded15bba7
prv_7b5727703250a04f2d72,prv_fbadf9fa9bf3900416b4
prv_7b5d2617f6d45a42df9b,prv_907b1db615fc966af53e
prv_7b5d2617f6d45a42df9b,prv_9f0d583cc4fe6c956d08
prv_7b5d2617f6d45a42df9b,prv_bdeb3c11d05f6550ae6d
prv_7b5d2617f6d45a42df9b,prv_c68f2c5ce3b4afd824ea
prv_7b5d2617f6d45a42df9b,prv_e1aec79f1e988e79ed55
prv_7b60e86a4cf9795b7072,prv_eb2ccd9448c096edbc98
prv_7b63cd49634baf5e81dc,prv_a7225d61f89356d27dc5
prv_7b63cd49634baf5e81dc,prv_c3fae37bff69349e4793
prv_7b66e93d069c2066b079,prv_ae7417d21733aca76a24
prv_7b71da159ccf7e8daab4,prv_9b274d8a423c434ddbbf
prv_7b725876fe820c94a7b5,prv_8c1bf73f475c9161588b
prv_7b725876fe820c94a7b5,prv_bbb6087e251ce4e0c714
prv_7b725876fe820c94a7b5,prv_c0f7627145071e790c4e
prv_7b725876fe820c94a7b5,prv_e3be181367cfffec698d
prv_7b73fbce95842c06babc,prv_8a6bec0dcbd83f2a557c
prv_7b73fbce95842c06babc,prv_d28652abd4e61fa2f44d
prv_7b73fbce95842c06babc,prv_dbc9c6f33d13a662bb1e
prv_7b73fbce95842c06babc,prv_f0ff7a5357aec72aa78f
prv_7b73fbce95842c06babc,prv_f61f539bb458d03bde9a
prv_7b7aa2c9ed30dcdabb8b,prv_baf8c8b9b57ca6b56b08
prv_7b7aa2c9ed30dcdabb8b,prv_c30ff83ef5842484d1ff
prv_7b7aa2c9ed30dcdabb8b,prv_da2d78702b47cc5322bc
prv_7b7aa2c9ed30dcdabb8b,prv_e8513e6160a4198a6d4e
prv_7b7d79e4c1ff5dfbc707,prv_b46d9adfef0cc6142fb2
prv_7b7d79e4c1ff5dfbc707,prv_c2e9f6c5ca414506e415
prv_7b7d79e4c1ff5dfbc707,prv_f54a6f3ea61ba6513d13
prv_7b828948fe6ca1600211,prv_9955687ec0ec0eab92d1
prv_7b85f4329f20f5d8359b,prv_c43428d43ac8f2370764
prv_7b85f4329f20f5d8359b,prv_e21081bd56b9413e5f05
prv_7b85f4329f20f5d8359b,prv_f590e20a8655d6f8e841
prv_7b8caef6efdc9d6376bb,prv_93b9377fc6e20b1cfbb3
prv_7b8caef6efdc9d6376bb,prv_c51fce7e585a7b93b66d
prv_7b8caef6efdc9d6376bb,prv_cfadc7ae188536f25d87
prv_7b8cbe9f6a5c6aae1003,prv_b5131ab2bd35ef6017a3
prv_7b8cbe9f6a5c6aae1003,prv_c9f08291ff53a13caa6f
prv_7b8dd76cc4cf09bf43c9,prv_94ddf8011c25c55a39eb
prv_7b8dd76cc4cf09bf43c9,prv_ddd99340e79477c4ced1
prv_7b92511de2712710d637,prv_88cff31c10bbebea6bc5
prv_7b92511de2712710d637,prv_b7092d38a6bd9ded00e6
prv_7b92511de2712710d637,prv_b8fc57c24448c5607366
prv_7b96d3052e34c1243f2e,prv_df6744f7310c2eedad59
prv_7b96d49a8be20e18b095,prv_83db1cb0078378e123f5
prv_7b9d7ccf5a9330a06452,prv_d2edc70c1cd3f74d365b
prv_7ba46abfdd310bc9dbd1,prv_8a39596e0c7d6ea67666
prv_7ba46abfdd310bc9dbd1,prv_cf4c757fdbd71dcbc81b
prv_7ba46abfdd310bc9dbd1,prv_ef15f4baa5e3896458af
prv_7ba798b48a2682c9eb9d,prv_9378910a77d339fd7dca
prv_7ba798b48a2682c9eb9d,prv_d57fa72fb9ff01c7616e
prv_7ba798b48a2682c9eb9d,prv_ea8cf5c06dd5a6b89134
prv_7ba860c5369418d6d540,prv_a7bc27c4211beab53ffb
prv_7ba860c5369418d6d540,prv_c4d83529659377d9ab8a
prv_7ba860c5369418d6d540,prv_d2885ade604e19a12bda
prv_7bae54055122714deb09,prv_7e1802ee29656a533b88
prv_7bb5365cf0e3bd316db3,prv_8fef1b8eed2ca0a27c3f
prv_7bb5365cf0e3bd316db3,prv_b02de91dae63d60e2d5f
prv_7bb5365cf0e3bd316db3,prv_daaa6b43acd6179e0b54
prv_7bb5365cf0e3bd316db3,prv_e91e24892d8b2231d6a6
prv_7bb745c7cd6067e96a85,prv_80a96163100092a159ef
prv_7bb745c7cd6067e96a85,prv_c7afe8aa78d7d3362739
prv_7bb745c7cd6067e96a85,prv_e9bb4aac15b72a24e3ab
prv_7bb93b1cad26f55f8b04,prv_d6e4e08ceec434ff3995
prv_7bb93b1cad26f55f8b04,prv_fccdf71aebc76ff73254
prv_7bbb198420886561f2cd,prv_93c47f7a8f8df123cc1c
prv_7bbb198420886561f2cd,prv_a5e8f6c7f0ff9a3e5d21
prv_7bbb4e7f81f7e7dd9bb3,prv_fdea2e9de29ec16bd7b3
prv_7bc02942e2f35880bb2d,prv_f7a1a743bebd18076652
prv_7bc67dc4b0c50c809f05,prv_bcce4a7bb555731221f4
prv_7bc67dc4b0c50c809f05,prv_cca60f8048cb9f239232
prv_7bc7f4e8cd28e0dbbf6f,prv_d442b939013e3d4a9162
prv_7bc7f4e8cd28e0dbbf6f,prv_df6744f7310c2eedad59
prv_7bcefdc9277a78c9ada9,prv_7d7b55c07c1070ee2c08
prv_7bcefdc9277a78c9ada9,prv_bf92a0139eb2464e8f53
prv_7bcefdc9277a78c9ada9,prv_da2fe16a863ece0a091a
prv_7bd024b71bc84e1b0ff3,prv_e0b1347e54104d74444f
prv_7bd0deba3a258fddfdb9,prv_db0a558b258ccbb8a68f
prv_7bd61b9ebf39f6fc0e75,prv_7d1c9d0776060da8f2c9
prv_7bd61b9ebf39f6fc0e75,prv_836ee7f8e5027f4e1d00
prv_7bd61b9ebf39f6fc0e75,prv_a7ed8682ae886516ab4f
prv_7bd61b9ebf39f6fc0e75,prv_c1c87ca0c99b2f2e675b
prv_7bd61b9ebf39f6fc0e75,prv_df1dfdee31c2eb489ca9
prv_7bdbf9c09e54cea92991,prv_93178ff8ed08ab9156b9
prv_7bdbf9c09e54cea92991,prv_964667ca6ff10d62eda0
prv_7bdbf9c09e54cea92991,prv_d83db7ca201b9332dcac
prv_7bdbf9c09e54cea92991,prv_deb51878e9abba6c9533
prv_7bdbf9c09e54cea92991,prv_eec5c3abbd20b30214a0
prv_7be0440ed5267d0d1db3,prv_9aff2ceaa4e216c0cc1e
prv_7be0440ed5267d0d1db3,prv_a1149707e1319b5535a6
prv_7be0440ed5267d0d1db3,prv_a5171223bb3523db5c71
prv_7be0440ed5267d0d1db3,prv_e01dd0c4ab5ec8c156ac
prv_7be34d0fa24023275fee,prv_8d3c3f69d0ca19b6840d
prv_7be34d0fa24023275fee,prv_a235b10479bc47a16ac7
prv_7be34d0fa24023275fee,prv_ac9fbbfa95a955cc317c
prv_7be34d0fa24023275fee,prv_cf5fe212bba79869099f
prv_7be34d0fa24023275fee,prv_fae56823af7011b1fed4
prv_7be7ecd14e85a420c37f,prv_a4e92edf834a101f1983
prv_7be7ecd14e85a420c37f,prv_a70cc4685583d0bef84f
prv_7be7ecd14e85a420c37f,prv_c5b54fad8d807d5f89b2
prv_7bf9b26def7fc3a61cea,prv_c909ad6ee8970c68c0c8
prv_7bfd17753af8398a3b03,prv_a3c57dc53a58223a7cf3
prv_7bfd17753af8398a3b03,prv_e05762a0987796997eeb
prv_7bfd204322473aec6708,prv_a2c53cd1df195898161d
prv_7bfd204322473aec6708,prv_c38ac4cb137b421d7e98
prv_7bfd204322473aec6708,prv_fc00017ccbd0148e031b
prv_7c02aa32aeee2ed28fcd,prv_afa388da27e2f6e9484d
prv_7c02aa32aeee2ed28fcd,prv_c115cc539ffdf7380ebe
prv_7c02aa32aeee2ed28fcd,prv_f1566641270166a0022d
prv_7c095f71e8531866999f,prv_9ed7ca45bffc4cedef77
prv_7c095f71e8531866999f,prv_c981c2b6d310b075ebb4
prv_7c0a819c3811f5c9c244,prv_a627d6c584d588614cc2
prv_7c0a819c3811f5c9c244,prv_b8fdd6610d2bb96a3d72
prv_7c0d8e0345dd59b8ba09,prv_9540494d09d1af025bea
prv_7c0d8e0345dd59b8ba09,prv_c3644a9f4d812a0d2476
prv_7c0d8e0345dd59b8ba09,prv_cdbac2d3f41ec2b76c1d
prv_7c0f875258013fd449b7,prv_c1d2b960956ecb779344
prv_7c0f875258013fd449b7,prv_f4c8e9fc2b4f7fd57045
prv_7c1114d24e5cc3bed04c,prv_a8ae15fe7d1cef933baa
prv_7c1114d24e5cc3bed04c,prv_c6caa4d64f78756fe120
prv_7c1114d24e5cc3bed04c,prv_d9c44c098b8b1c47ce57
prv_7c1197d80e9c22233915,prv_cfc25170bc65c8d98132
prv_7c12c50cafb7520245db,prv_b0b855f6807a94b2f3c9
prv_7c12c50cafb7520245db,prv_b0bbb9d7728b30e1aa72
prv_7c132d5bd51893f276db,prv_bd33591c85582287dc23
prv_7c137f46b23d6d95bf8f,prv_e3cb399dfa08fba77b7c
prv_7c137f46b23d6d95bf8f,prv_ea8de7d0e39a66b0dd13
prv_7c137f46b23d6d95bf8f,prv_ed862712c6639d6eee13
prv_7c19b5239d85802bd170,prv_82c0641dc7589b3e0257
prv_7c19b5239d85802bd170,prv_c920b3a0191d4f00a665
prv_7c23815acdd0857b2513,prv_d83d9a43cc4e7dc23727
prv_7c2b1fa8246a6d6d237e,prv_c33a7197143e44d51bec
prv_7c2b1fa8246a6d6d237e,prv_e9abbf887fb8aaa50031
prv_7c2d400f8c19f80853e1,prv_c63ab2b179ad32dcb3fd
prv_7c2d400f8c19f80853e1,prv_ccfe2d4389e2cbb4d34a
prv_7c2f36817d148932028e,prv_8bc25cd6da6636785724
prv_7c3390e3ed167393560e,prv_b96f1af0a809d81659d2
prv_7c3390e3ed167393560e,prv_c1b2ada2d366d9301ce6
prv_7c3390e3ed167393560e,prv_c22756e2c82c19ca2679
prv_7c339107026dbdebe71e,prv_82fdf9b2c76ddbb0276d
prv_7c339107026dbdebe71e,prv_990286b24e5efc9ac75b
prv_7c339107026dbdebe71e,prv_c614ec4249ac65c02329
prv_7c3a541b64002d2a774c,prv_e09c65ca3ad13c8a0e92
prv_7c3b73ba5054c5be2090,prv_7e19876155939d9c9215
prv_7c3b73ba5054c5be2090,prv_ba45d7ee730668e915b8
prv_7c3b73ba5054c5be2090,prv_c3d50b921ee8e1bf7825
prv_7c3b73ba5054c5be2090,prv_d1a7f25a63511596cd73
prv_7c4122b27e50f0007c1e,prv_fdec36baaba8cdbfe936
prv_7c483248ded16dc7b80e,prv_cbfa3434f466875553dd
prv_7c48c5c6ef0e8e060e83,prv_a977fb42512f6f231d43
prv_7c4a97f5aaab6d002e85,prv_83a94dffd09727cad365
prv_7c4a97f5aaab6d002e85,prv_e431b787d6b469caea14
prv_7c4a97f5aaab6d002e85,prv_fe85b83548bad9e6864a
prv_7c4c1de0753b9ed47ab1,prv_ae87cc7c29d15797c874
prv_7c4c1de0753b9ed47ab1,prv_c19a89e73b2e4dce7c7d
prv_7c4cca05d68c8cfd7218,prv_c9a4b59c1862c4eadf0c
prv_7c540978b512a01d2eb1,prv_bbeee9afab465d349400
prv_7c540978b512a01d2eb1,prv_d4a0f5a4fff1db3b0e5c
prv_7c540978b512a01d2eb1,prv_f590019750b4ba7c83a9
prv_7c583af781a987668c86,prv_999abccfbace79b6e709
prv_7c583af781a987668c86,prv_9fa38edabda03624ad1d
prv_7c649879da4e566a9933,prv_826da99b815b05837c27
prv_7c649879da4e566a9933,prv_b09b9195b48be63673e5
prv_7c649879da4e566a9933,prv_cf782009c3adee5d9535
prv_7c649879da4e566a9933,prv_e3d1eb174656a2d30bce
prv_7c66b97b3ec98a2be6c9,prv_99e9bac7411c7075a601
prv_7c66b97b3ec98a2be6c9,prv_e008f1d25e624ce1b6d9
prv_7c66b97b3ec98a2be6c9,prv_e5325a2031d7ea4c5ffc
prv_7c66b97b3ec98a2be6c9,prv_f00c7bb20e5d49c3b824
prv_7c70bc9d6fa9674e03cc,prv_8be04a5d9773d387cd0f
prv_7c70bc9d6fa9674e03cc,prv_91c24e42b004b31413d7
prv_7c70bc9d6fa9674e03cc,prv_cba3b7d40828d1f241fa
prv_7c774b98c48c77b235b2,prv_b3ea063d1f8ea217e3d4
prv_7c82c9fbc005549fd572,prv_b4e9066b6d975f3fbf2d
prv_7c839d75bed2600ed8cd,prv_9449ef01c9002e49bdef
prv_7c839d75bed2600ed8cd,prv_f320a43e4cd4bba90ab4
prv_7c84272c03026a4fa2ef,prv_92328883115275514b86
prv_7c8c5f33925c1b129d88,prv_8bc484a55d86e59f9f5a
prv_7c8d3505491d8f478560,prv_b3baf4c3696e1777bd18
prv_7c934bcf4ac34b271db8,prv_97d641e5410e6f60809f
prv_7c9c0f3824a4d57d1089,prv_ce8bb934e776c5a2ad36
prv_7c9cc666da129b4522d4,prv_e6c74a0fbab35c5bfbb9
prv_7c9ea8366c6e69fff435,prv_add4bd2a86f6e07f42e9
prv_7c9ea8366c6e69fff435,prv_f8853e603e9befcf658f
prv_7ca17f75520b42e7ab0c,prv_886f5ce1f91a008a5445
prv_7ca17f75520b42e7ab0c,prv_fadcb83f203b260e5934
prv_7ca1a0f533738caa12ef,prv_de3282b58b6c28f42848
prv_7ca1a0f533738caa12ef,prv_f4097dde6f59794d8397
prv_7ca3f3c7f048647976aa,prv_f7a1a743bebd18076652
prv_7ca3f3c7f048647976aa,prv_fa287af655cf81f1bd1e
prv_7cacfca9d4bac4273872,prv_f7a1a743bebd18076652
prv_7cb1d97727ab01297e87,prv_8d8dddb7e9e41090e0a5
prv_7cb1d97727ab01297e87,prv_aaf6980c8592d6c5a711
prv_7cb1d97727ab01297e87,prv_b2d03006d58a53ce2456
prv_7cb1d97727ab01297e87,prv_c86d137a5946fd5dbc21
prv_7cb1f818fa60f1725ae0,prv_af88c6801c70d39d04d0
prv_7cb1f818fa60f1725ae0,prv_e4ec60d4327f30ad088e
prv_7cba855a2e5b213dedb1,prv_ce967bd9bfcf1d37b1de
prv_7cba855a2e5b213dedb1,prv_fea905ce5e820c2a089d
prv_7cc5ae7bddd456ad0577,prv_baf3fee47c6a1ee997cc
prv_7cc619611d67302e0705,prv_8e48fd5efebad13caa22
prv_7cc619611d67302e0705,prv_a946b325827b7a4cd991
prv_7cc619611d67302e0705,prv_dd16745d765c754ed29e
prv_7cc7030aee6f9f757091,prv_7dff483809b001fc0da7
prv_7ccb4e0c2a0abe52ecfb,prv_9284e52aa843ed4512b6
prv_7ccff10c615bfe75ea10,prv_a508957cb8da89d530c8
prv_7cd9f751788709861910,prv_9cc139bcb333cea9b121
prv_7cd9f751788709861910,prv_d9c7d59729b8b44a57b9
prv_7ce053bfb78053043815,prv_9646eb0fb52897a8a738
prv_7ce053bfb78053043815,prv_985c18391f8bc41e7b90
prv_7ce053bfb78053043815,prv_9eee88b8559ea7fb93af
prv_7ce053bfb78053043815,prv_b7223986482e62b690b7
prv_7cf168f4e875a79b772a,prv_b4b5129e47c2d7a1a6fc
prv_7cf168f4e875a79b772a,prv_fd8fb9e7f79aaeea5185
prv_7cf2929b8c48b46c0951,prv_a5ebf4be4e1805d50d61
prv_7cf2929b8c48b46c0951,prv_f590e20a8655d6f8e841
prv_7d0d047b1230020d57be,prv_ffc6eef2df79b0e43467
prv_7d1c9d0776060da8f2c9,prv_8665afdca684ac97e907
prv_7d1c9d0776060da8f2c9,prv_c1c87ca0c99b2f2e675b
prv_7d1c9d0776060da8f2c9,prv_df1dfdee31c2eb489ca9
prv_7d1cb575b6ff66d91a84,prv_949a90447fd20c28b91b
prv_7d1cb575b6ff66d91a84,prv_9c348fd5e9c4dacb749d
prv_7d208f57c887e16c6f17,prv_9175d6aee749ccabf106
prv_7d208f57c887e16c6f17,prv_a4add112020fd698c280
prv_7d29f7e7ec83eddb6781,prv_ba4d5ba7795659863c62
prv_7d317a073b9a4ecd66a7,prv_bd647cf593754a269a37
prv_7d317a073b9a4ecd66a7,prv_f26172fe2e6f9d3bfc13
prv_7d317a073b9a4ecd66a7,prv_fe413c4ba754bea648fe
prv_7d3a549d9b571d8b39e7,prv_94a238704ee3f129b802
prv_7d3a549d9b571d8b39e7,prv_a09bdb5e3214ba1406ac
prv_7d3a549d9b571d8b39e7,prv_afaa72908ae531357139
prv_7d3b42bb960b21862b6d,prv_887f9990d710299b990e
prv_7d3bd6fff0dafa159d6a,prv_d893af6bc361d5d32dbd
prv_7d3bd6fff0dafa159d6a,prv_e647f78a79d8655b4348
prv_7d3bd6fff0dafa159d6a,prv_f44611fc3fb6e3fb4052
prv_7d405f068aba4552b4f5,prv_d6d80f335b8a34b6ae13
prv_7d405f068aba4552b4f5,prv_ec5bb6493f74ada4faab
prv_7d40987e523dc678e540,prv_83db2b789d394c74b731
prv_7d40987e523dc678e540,prv_a58ff8b0466468835edf
prv_7d40987e523dc678e540,prv_b28f0de4c3dd176ccfe6
prv_7d49e7d306b049a5a1d3,prv_cd978c5ac5827187716f
prv_7d49e7d306b049a5a1d3,prv_dbf8546594d7dd82d96d
prv_7d49e7d306b049a5a1d3,prv_fa9213bf34201712144e
prv_7d4af00c69f748fdca9d,prv_c8d53a33a5de913ba01b
prv_7d4af00c69f748fdca9d,prv_ca3ce673473cdd413c2e
prv_7d4af00c69f748fdca9d,prv_e4226fac6b1520015b5c
prv_7d4af00c69f748fdca9d,prv_ef62ad5d3ee527449fd2
prv_7d5c005c49add34674f2,prv_98a1175288f17e3ec4d4
prv_7d5e8b42e7f1b6c53aae,prv_ca0bd948470604b465d7
prv_7d74faff88c8ec77c6dd,prv_bbdf940c37f06e4e424d
prv_7d74faff88c8ec77c6dd,prv_da5a4bd2ba1cffa44544
prv_7d74faff88c8ec77c6dd,prv_f103012ada38666d49d5
prv_7d751ab25f4051dc4f63,prv_7fbf6a2c468a4ab5c2dc
prv_7d751ab25f4051dc4f63,prv_868460138c1203bf233f
prv_7d751ab25f4051dc4f63,prv_9808722076c53d6583fa
prv_7d751ab25f4051dc4f63,prv_9ad1399eb1094eb610ae
prv_7d75aba602946af54183,prv_c5f1ee5c80bcc92f3ff7
prv_7d75aba602946af54183,prv_d4eb86da9f9ab7bb8596
prv_7d75fe9ca70eeccf26d6,prv_a5849e1f12a09b17bade
prv_7d75fe9ca70eeccf26d6,prv_debda13b105e796416e0
prv_7d75fe9ca70eeccf26d6,prv_fb5345f301aceaa63d67
prv_7d7b55c07c1070ee2c08,prv_907b1db615fc966af53e
prv_7d7b55c07c1070ee2c08,prv_da2fe16a863ece0a091a
prv_7d7b55c07c1070ee2c08,prv_e1aec79f1e988e79ed55
prv_7d7d9c8d498521f75498,prv_7db18f0db34968c735e2
prv_7d7d9c8d498521f75498,prv_e1c6e5c03003df4d2456
prv_7d7d9c8d498521f75498,prv_fb284c2d924f8d200950
prv_7d85e0d3a57acd74ea20,prv_919b5c7e6f529e352f14
prv_7d85e0d3a57acd74ea20,prv_93516c1a7acee4e2f8cf
prv_7d85e0d3a57acd74ea20,prv_f6e918770ecbcbe3970b
prv_7d862c5ad7104fbd364f,prv_baefc484da8eff060d91
prv_7d862c5ad7104fbd364f,prv_e35116e82b4928b9887a
prv_7d862c5ad7104fbd364f,prv_e367fc2dad85e0d3b10e
prv_7d87ad38437185f33b78,prv_8958026fcc5b819e9f01
prv_7d90bf443b5bbee9ec1c,prv_94fd18c68f3fedce5ab3
prv_7d90bf443b5bbee9ec1c,prv_ac1e9f07c51c54d85890
prv_7d90bf443b5bbee9ec1c,prv_f5b1004065418a78f8d7
prv_7d96596cf5a3c4fc8999,prv_9ed89bca3ec3d1ebcadf
prv_7d96596cf5a3c4fc8999,prv_f96cef121ebb6658964b
prv_7d9c121f344254fe68ed,prv_e8914bd8e8b23995a104
prv_7d9c83c9b48ceabaaa5d,prv_afa388da27e2f6e9484d
prv_7d9c83c9b48ceabaaa5d,prv_b3b09b01e3da94867914
prv_7da18f3d91d249121f91,prv_ae10d9372ea6cdc780a5
prv_7da18f3d91d249121f91,prv_b76d4ad68db36c550fbf
prv_7dbadd9eb7cf16819c61,prv_a634c647952ef0552834
prv_7dbadd9eb7cf16819c61,prv_d4b6ce3be1c294a8a3f2
prv_7dbadd9eb7cf16819c61,prv_d9cdfe1cfb5bfa93f6a6
prv_7dbadd9eb7cf16819c61,prv_e225450df2f72d98ef99
prv_7dbadd9eb7cf16819c61,prv_fa9ab3fc93a6f5c67482
prv_7dbadd9eb7cf16819c61,prv_fe9b769bf9e16b48f863
prv_7dc03cfbcb31e982d550,prv_9d6ef01f9c281c99e9a5
prv_7dc03cfbcb31e982d550,prv_bf5057d8dcbbaaeef8bd
prv_7dc2434dd9d508a31595,prv_94903eb03976bd559025
prv_7dc2434dd9d508a31595,prv_956bc95f393fa53b17d3
prv_7dc3cb3c362a6db3d0c3,prv_d12a29adb331f33a5413
prv_7dc3cfff38664d2df1ba,prv_b760e16923e11c9a9d50
prv_7dc3cfff38664d2df1ba,prv_bc4da859309f29235042
prv_7dc66cb241f197755ef1,prv_e604f09ec438b2fb57c9
prv_7dc6a879ca3c5157425d,prv_7dca5ca1a8f689a6526e
prv_7dc82ad0652a501cd5ad,prv_8326c8334c59700d5699
prv_7dc82ad0652a501cd5ad,prv_949aad77efd8baeab2cb
prv_7dc82ad0652a501cd5ad,prv_f9bfec9e492c5952e4fc
prv_7dc82ad0652a501cd5ad,prv_fa9c36d014cc2161af07
prv_7dc98ed7a486bba49bba,prv_99699a2e006c6d9cd8d8
prv_7dcba655284187735f9f,prv_a0748f464af586a95c7b
prv_7dcba655284187735f9f,prv_d71f78898f7f623bdae0
prv_7dcba655284187735f9f,prv_e71426345fa5a9cd80b0
prv_7dcba655284187735f9f,prv_e906b69a9e68fbb843a3
prv_7dd15cb1e3a6898f6486,prv_af159b034d04db81dc5d
prv_7dd4ed95242a6f5d8db1,prv_849c20cd884fb6912171
prv_7dd4ed95242a6f5d8db1,prv_fadd7fbd4347b805f131
prv_7dd4ed95242a6f5d8db1,prv_ffceb0058b1eedbe04fa
prv_7dd9871e662bc98b65a2,prv_bcf443a798b4d1ba6ba3
prv_7ddd72f091a054a0511d,prv_8019d3b85e61d4b021bb
prv_7ddd72f091a054a0511d,prv_82b76e5a41f6bfbc6387
prv_7ddd72f091a054a0511d,prv_ca81c0c35c9e0029f367
prv_7dde49b02fafa647d6ee,prv_af169ae438cff784e5a0
prv_7dde49b02fafa647d6ee,prv_d44d21b578a515bae28a
prv_7dde49b02fafa647d6ee,prv_dc8f2854a7b78a77350a
prv_7dde49b02fafa647d6ee,prv_fb6f7bdeaba6bf44b1d5
prv_7de22e120df556371bb1,prv_8a019641e49ccf2bf950
prv_7de22e120df556371bb1,prv_8c636f0ca1ab34fcb935
prv_7de22e120df556371bb1,prv_92b4ab04bac31391825a
prv_7de22e120df556371bb1,prv_dc1f5fbdca708669caeb
prv_7de7c8a0e8198db1a60b,prv_7ecdb4d55c15d73a959b
prv_7de8f5acbd6f440bb9b9,prv_863b06fdb0142d42c39a
prv_7de8f5acbd6f440bb9b9,prv_bff881d3450b1ba1aaa0
prv_7de8f5acbd6f440bb9b9,prv_de9b86a04499c95ca22b
prv_7de8f5acbd6f440bb9b9,prv_e9823efbb6a940b3f866
prv_7deb65706821b5d80cbe,prv_7f15cc120ff1ddf4fe18
prv_7deb65706821b5d80cbe,prv_cb9e13f7186cb273c377
prv_7deb65706821b5d80cbe,prv_ce02539e0199e13d27e1
prv_7dec6a90a87b4a30e021,prv_c2696f341d0edc75f6be
prv_7dec6a90a87b4a30e021,prv_cb96fca3034352014be2
prv_7df074180ce33fdba390,prv_a085b6b629b61fae7e75
prv_7df074180ce33fdba390,prv_c9d460ac134e2491d574
prv_7df074180ce33fdba390,prv_f50820bdf04c0e1e52e1
prv_7df074180ce33fdba390,prv_f8ba7c4254b39be639b6
prv_7df3c5915d87b81524e0,prv_822fdb8b948910ecabd8
prv_7df3c5915d87b81524e0,prv_bfd9ddaf7c2978ea624e
prv_7df3c5915d87b81524e0,prv_f0543dccd32fc04f6969
prv_7e022f92ce2421552687,prv_8c9122d2f4ddf2656343
prv_7e05b01d27a5385ff1d2,prv_95efe37d9a718ca6074e
prv_7e05b01d27a5385ff1d2,prv_f9927a707797e6967c8b
prv_7e05b01d27a5385ff1d2,prv_fa100d2f6bcda7a78cca
prv_7e068238dc0cd1f7de55,prv_7f70e10c12d7418d5b8b
prv_7e068238dc0cd1f7de55,prv_b248d6d1978c6f81fce5
prv_7e0a80685ac0ba33c37c,prv_a9adbdff36aa1296ace7
prv_7e1802ee29656a533b88,prv_988f493e20cafe01742e
prv_7e1802ee29656a533b88,prv_d3414cd10e934ed25deb
prv_7e19876155939d9c9215,prv_9de3013e2fcf0eabe509
prv_7e19876155939d9c9215,prv_ba45d7ee730668e915b8
prv_7e19876155939d9c9215,prv_c3d50b921ee8e1bf7825
prv_7e1d1fe3504e0152d51e,prv_8a94c22f0f4bf35c0b67
prv_7e1d1fe3504e0152d51e,prv_9d41afb88012d4838f06
prv_7e1d1fe3504e0152d51e,prv_d759d4e31be319065a68
prv_7e1d1fe3504e0152d51e,prv_e3a822de29661a9f847b
prv_7e267f5bec290834a8c9,prv_abe95b9c11ef1c07a487
prv_7e267f5bec290834a8c9,prv_eed85ae7ca96a5db5bf9
prv_7e2d249c6be07aae6e90,prv_d0d80db80ddcc0c217c2
prv_7e2d249c6be07aae6e90,prv_e57a6d0d241a07126a2e
prv_7e32419ee01ea954f82c,prv_d951434fa53429037eb4
prv_7e324f88bb2269af7186,prv_cc716a536a93ca655606
prv_7e3287816eb508b7c784,prv_bfb35b7a4b1ac7707ff6
prv_7e3287816eb508b7c784,prv_feab522aad7a977f15c3
prv_7e338b50b0c9ee192d0c,prv_ab9b0b983201db896fbe
prv_7e338b50b0c9ee192d0c,prv_c98836d53c70cfc9c24c
prv_7e389b3a770f569e4041,prv_d20f99538dd375552eda
prv_7e389b3a770f569e4041,prv_dc1a824cf67a85610cca
prv_7e3b61b3dbca49e973a1,prv_87350b1a825b055e2c70
prv_7e3b61b3dbca49e973a1,prv_9bb68e29d94be6207cfb
prv_7e3b61b3dbca49e973a1,prv_c4e2bed0a8cc9f8d8bc2
prv_7e47b52161664bd02c78,prv_961e73b73d3bd64d20cf
prv_7e47b52161664bd02c78,prv_adc93e04f7a54ae1f2c1
